216.53870855189078,1.250272548512494e-15,331.3814997535129,-8.64155060458849e-15,-67.90350154146725,-180.0
222.74823556273358,1.8075952791742864e-15,322.2797288420988,-4.510095916442099e-15,-52.12104084522918,-180.0
213.72541256383812,2.3247088556784875e-15,313.8346232514218,-2.3769150075032707e-15,-34.117693006936086,-180.0
213.61336879578252,156.24572881195218,313.90623646723424,46.8861334562478,-24.823658169467592,155.95409655286275
214.16111274982433,39.537830550228556,314.7245981777658,4.237924459181703,-35.99083988986619,-171.0913282597319
220.29255034511903,39.855792044061246,320.2296910823716,1.493669809970988,-47.80012426070059,-169.24938019535787
220.14000467365156,-53.411157551342924,320.47581518915774,-40.31055129305577,-32.50610257865218,-141.35387879568114
273.2449608922594,-61.84318236452113,324.9120764644939,-42.00880849086878,-44.34696021893948,-139.76674728528204
167.7780226651334,-57.93077764020377,327.06047798528226,-40.07261656352726,-47.73448924966228,-154.30092832462955
167.74885959269548,-57.86432678934151,327.0199242864521,-50.036710068597145,-35.03844299699393,-137.4337906560734
175.93248627278604,-57.65052111770983,327.0889387575367,-32.995999280824556,-24.033008069907943,-151.25625152513496
212.26637147815975,-19.87437692497841,326.9039336154806,-36.50736272677393,-34.628732419599395,-136.68572636842842
212.186430612176,-19.913393344823533,327.0397340170936,5.925752361200392,-53.91173562905891,166.86146102052192
212.1642123218153,-19.806572907643805,326.93441762006256,-14.189941473610045,-26.051169348132472,-162.15560458296343
230.22719974240067,-26.981631564073574,345.9102835961047,-25.953706290354454,-57.692152800284624,-156.83253129278538
237.8340066596967,-28.858679964059718,355.6385317690249,-8.074602147246726,-36.505119196557445,-177.23017038869324
237.87009480984597,-28.66117264269645,355.43918218722075,-18.639454127672586,-31.84883712304209,-148.6307974699465
254.1135590162812,-34.38610517807751,368.7993873992729,-31.558994821253723,-51.084451165505854,-141.88133218613535
254.1031532485059,-68.26451374550065,368.90675280225065,-38.365048266128696,-47.20703405838327,-136.6552980625366
170.65774276608286,-10.319048262557706,332.2164822238377,0.14748151796901063,-60.44418483400232,175.95773000311974
155.00550253980995,-10.143855582088015,322.5371173135887,-2.0276621214359514,-42.48583221692262,177.7166448777696
154.98038124671044,49.899455551534146,322.6432800573406,29.917720727359463,-39.86178143410479,163.55664909040715
155.08524603284715,50.06782224427466,322.5750537146067,22.010334346565422,-28.461827895274283,172.88621832649278
180.2871312320121,-13.253550690647742,337.9571756759843,-15.226042011675284,-41.58141480137078,-163.95065778093044
213.9730805305083,48.647864095982605,325.2095543875574,9.932321830358866,-38.13439025569129,-175.70304391600067
171.49275265903032,-5.406280246010448,316.22946299259667,-7.593546813144218,-39.169381458506216,-172.26446032454638
171.4995868830509,28.11365177952156,316.10873534063137,59.54097961923998,-44.805829523078145,125.37612134669165
171.4617955433799,27.962928788619976,316.3133587346878,50.99905059924134,-71.25862726677283,138.27474634638622
